Attrition_Flag,Customer_Age,Gender,Education_Level,Card_Category,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Income_Category_final,customer
Existing Customer,51,M,College,Blue,2222,0.731,4460,85,0.771,0.501,SecondClass,Customer N_6265
Existing Customer,44,F,Graduate,Silver,0,0.546,3881,77,0.791,0,SecondClass,Customer N_6266
Attrited Customer,46,M,Uneducated,Blue,681,0.731,2527,38,0.583,0.473,SecondClass,Customer N_6267
Existing Customer,38,F,College,Blue,1554,0.605,4636,86,0.72,0.471,SecondClass,Customer N_6268
Existing Customer,46,M,Graduate,Blue,1434,1.172,4514,66,1.2,0.229,SecondClass,Customer N_6269
Existing Customer,54,M,College,Blue,1775,0.522,4325,77,0.75,0.317,SecondClass,Customer N_6270
Existing Customer,30,F,Graduate,Blue,1046,0.729,5247,84,0.615,0.645,SecondClass,Customer N_6271
Existing Customer,49,F,Uneducated,Blue,1173,0.818,5106,74,0.762,0.509,SecondClass,Customer N_6272
Existing Customer,54,F,Uneducated,Blue,2517,0.669,4804,79,0.881,0.264,SecondClass,Customer N_6273
Existing Customer,51,M,Graduate,Blue,2147,0.663,4674,71,0.821,0.678,FirstClass,Customer N_6274
Existing Customer,37,F,College,Blue,1388,0.69,5076,84,0.826,0.472,SecondClass,Customer N_6275
Existing Customer,44,F,High School,Blue,1288,0.613,4171,75,1.206,0.473,SecondClass,Customer N_6276
Existing Customer,45,M,High School,Blue,0,0.761,4891,65,0.806,0,SecondClass,Customer N_6277
Existing Customer,55,F,Graduate,Blue,0,0.861,4885,88,0.63,0,SecondClass,Customer N_6278
Attrited Customer,55,F,High School,Blue,710,0.788,2877,49,0.581,0.153,SecondClass,Customer N_6279
Existing Customer,50,M,Graduate,Blue,1134,0.585,4520,73,0.659,0.033,FirstClass,Customer N_6280
Attrited Customer,45,M,Doctorate,Blue,2517,0.426,2032,39,0.444,0.192,SecondClass,Customer N_6281
Existing Customer,44,M,Uneducated,Blue,0,0.592,4892,80,0.818,0,SecondClass,Customer N_6282
Existing Customer,47,F,Graduate,Blue,1950,0.582,4510,88,0.66,0.706,SecondClass,Customer N_6283
Existing Customer,38,F,High School,Blue,1103,0.602,4711,64,0.882,0.514,SecondClass,Customer N_6284
Existing Customer,49,F,Graduate,Blue,1648,0.595,4208,71,0.919,0.663,SecondClass,Customer N_6285
Existing Customer,39,F,Graduate,Blue,2517,0.689,5421,75,0.829,0.742,SecondClass,Customer N_6286
Existing Customer,50,F,High School,Blue,1747,0.769,5657,91,0.517,0.519,SecondClass,Customer N_6287
Existing Customer,50,F,High School,Blue,1060,0.544,4325,86,0.72,0.255,SecondClass,Customer N_6288
Existing Customer,54,F,Graduate,Blue,1784,0.729,4504,80,1.051,0.712,SecondClass,Customer N_6289
Existing Customer,46,F,College,Blue,1115,0.686,3474,60,0.667,0.629,SecondClass,Customer N_6290
Existing Customer,49,M,High School,Blue,2517,0.71,3990,65,1.031,0.073,FirstClass,Customer N_6291
Existing Customer,45,F,Uneducated,Blue,2070,0.76,4700,69,0.643,0.528,SecondClass,Customer N_6292
Attrited Customer,41,F,High School,Blue,0,0.597,2499,41,0.464,0,SecondClass,Customer N_6293
Attrited Customer,45,F,Graduate,Blue,0,0.502,2469,38,0.267,0,SecondClass,Customer N_6294
Existing Customer,44,F,Graduate,Blue,716,0.749,4534,87,0.977,0.462,SecondClass,Customer N_6295
Existing Customer,58,F,Graduate,Blue,2048,0.725,4863,79,1.135,0.767,SecondClass,Customer N_6296
Existing Customer,42,M,College,Blue,841,0.7,4559,80,0.905,0.254,SecondClass,Customer N_6297
Existing Customer,51,F,High School,Blue,2071,0.854,5524,71,0.972,0.675,SecondClass,Customer N_6298
Existing Customer,37,F,Uneducated,Blue,2517,1.177,4698,75,0.923,0.825,SecondClass,Customer N_6299
Existing Customer,42,F,Graduate,Blue,1245,0.712,4911,82,0.864,0.47,SecondClass,Customer N_6300
Existing Customer,42,M,Post-Graduate,Blue,0,0.678,4452,83,0.729,0,FirstClass,Customer N_6301
Existing Customer,48,F,High School,Blue,1495,0.924,4906,83,0.804,0.684,SecondClass,Customer N_6302
Existing Customer,44,F,Graduate,Blue,755,0.873,4301,58,1.417,0.186,SecondClass,Customer N_6303
Existing Customer,44,F,College,Blue,2517,0.726,4017,63,0.853,0.791,SecondClass,Customer N_6304
Existing Customer,45,F,Uneducated,Blue,1583,0.648,4071,75,0.829,0.587,SecondClass,Customer N_6305
Existing Customer,57,M,Graduate,Blue,1762,0.409,4231,62,0.55,0.103,FirstClass,Customer N_6306
Existing Customer,50,F,Graduate,Blue,0,0.7,4891,87,0.776,0,SecondClass,Customer N_6307
Attrited Customer,46,F,Graduate,Blue,0,0.101,1507,33,0.222,0,SecondClass,Customer N_6308
Existing Customer,51,F,College,Blue,718,0.571,4447,71,0.821,0.499,SecondClass,Customer N_6309
Existing Customer,34,F,High School,Blue,0,0.7,4035,87,0.891,0,SecondClass,Customer N_6310
Existing Customer,57,F,Graduate,Blue,0,0.778,5109,62,0.722,0,SecondClass,Customer N_6311
Existing Customer,47,F,Graduate,Blue,1573,0.728,4592,83,0.804,0.741,SecondClass,Customer N_6312
Existing Customer,48,F,Graduate,Blue,1715,0.812,3843,67,0.634,0.502,SecondClass,Customer N_6313
Existing Customer,41,F,Graduate,Blue,1408,0.635,5089,80,0.455,0.646,SecondClass,Customer N_6314
Existing Customer,49,F,College,Blue,1276,0.6,4926,82,0.745,0.609,SecondClass,Customer N_6315
Existing Customer,41,M,Graduate,Blue,993,0.507,4828,82,0.64,0.136,SecondClass,Customer N_6316
Existing Customer,42,M,Graduate,Blue,686,0.68,3499,80,0.86,0.477,SecondClass,Customer N_6317
Existing Customer,57,F,High School,Blue,1540,0.708,5154,81,0.976,0.67,SecondClass,Customer N_6318
Existing Customer,58,F,Doctorate,Blue,920,0.825,5067,69,0.865,0.606,SecondClass,Customer N_6319
Existing Customer,46,F,College,Silver,1507,0.84,4266,63,0.75,0.112,SecondClass,Customer N_6320
Existing Customer,54,F,High School,Blue,811,0.767,4413,80,0.633,0.301,SecondClass,Customer N_6321
Attrited Customer,42,F,High School,Blue,0,0.694,2843,42,0.5,0,SecondClass,Customer N_6322
Existing Customer,43,F,Graduate,Blue,1263,0.657,4906,80,0.818,0.63,SecondClass,Customer N_6323
Existing Customer,35,F,High School,Blue,1189,0.698,4544,81,0.929,0.248,SecondClass,Customer N_6324
Existing Customer,42,F,College,Blue,2517,0.493,5103,94,0.679,0.46,SecondClass,Customer N_6325
Existing Customer,53,M,Graduate,Blue,0,0.819,4812,81,0.653,0,FirstClass,Customer N_6326
Attrited Customer,52,M,Graduate,Blue,0,0.466,2355,47,0.621,0,SecondClass,Customer N_6327
Existing Customer,48,M,Uneducated,Blue,2517,0.597,4675,88,0.692,0.786,SecondClass,Customer N_6328
Attrited Customer,31,F,Uneducated,Blue,0,0.706,2614,49,0.531,0,SecondClass,Customer N_6329
Existing Customer,50,M,Post-Graduate,Blue,1371,0.604,5483,77,0.791,0.597,SecondClass,Customer N_6330
Existing Customer,46,M,Graduate,Blue,892,0.417,3457,66,0.571,0.037,FirstClass,Customer N_6331
Existing Customer,49,F,Graduate,Blue,0,0.619,4575,75,0.786,0,SecondClass,Customer N_6332
Existing Customer,50,F,Graduate,Blue,0,0.728,4851,87,0.642,0,SecondClass,Customer N_6333
Existing Customer,45,F,Graduate,Blue,1305,0.702,5458,84,0.75,0.659,SecondClass,Customer N_6334
Existing Customer,45,F,High School,Blue,2250,0.581,4747,77,0.791,0.883,SecondClass,Customer N_6335
Existing Customer,45,F,High School,Blue,828,0.852,5401,93,0.661,0.568,SecondClass,Customer N_6336
Existing Customer,59,F,Graduate,Blue,1409,0.743,5350,96,0.714,0.712,SecondClass,Customer N_6337
Existing Customer,48,F,Graduate,Blue,1262,0.497,4763,83,0.66,0.569,SecondClass,Customer N_6338
Existing Customer,57,F,Graduate,Blue,2517,0.682,3943,75,0.744,0.591,SecondClass,Customer N_6339
Existing Customer,42,F,Uneducated,Blue,1742,0.693,4649,88,0.76,0.677,SecondClass,Customer N_6340
Existing Customer,55,F,High School,Blue,2007,0.661,4569,82,0.608,0.37,SecondClass,Customer N_6341
Existing Customer,43,F,Uneducated,Blue,909,0.832,4797,87,0.851,0.294,SecondClass,Customer N_6342
Existing Customer,37,F,Graduate,Blue,0,0.77,4878,86,0.87,0,SecondClass,Customer N_6343
Existing Customer,34,M,Graduate,Blue,1649,0.63,4314,74,0.609,0.618,SecondClass,Customer N_6344
Existing Customer,50,F,Graduate,Blue,1156,0.748,5110,75,0.63,0.646,SecondClass,Customer N_6345
Existing Customer,36,F,Doctorate,Blue,2511,0.731,4811,77,0.925,0.886,SecondClass,Customer N_6346
Existing Customer,44,F,Graduate,Blue,879,0.874,4805,86,0.792,0.564,SecondClass,Customer N_6347
Existing Customer,47,M,Graduate,Blue,0,0.806,4678,83,0.729,0,FirstClass,Customer N_6348
Attrited Customer,56,F,High School,Blue,0,0.596,2220,45,0.731,0,SecondClass,Customer N_6349
Existing Customer,45,F,Graduate,Blue,834,0.635,4976,70,0.842,0.58,SecondClass,Customer N_6350
Existing Customer,38,F,Uneducated,Blue,872,0.991,4426,76,1.111,0.353,SecondClass,Customer N_6351
Existing Customer,45,M,College,Blue,1099,0.661,5052,61,0.694,0.103,SecondClass,Customer N_6352
Attrited Customer,34,M,High School,Blue,0,0.89,2932,44,0.913,0,FirstClass,Customer N_6353
Existing Customer,54,F,High School,Blue,1177,1.01,5237,75,0.829,0.381,SecondClass,Customer N_6354
Existing Customer,53,F,College,Blue,964,1.049,4881,75,0.923,0.579,SecondClass,Customer N_6355
Existing Customer,54,M,College,Blue,1654,0.565,4468,84,0.75,0.673,FirstClass,Customer N_6356
Existing Customer,47,M,Graduate,Blue,0,0.754,5098,58,1.071,0,SecondClass,Customer N_6357
Existing Customer,43,F,Graduate,Blue,0,0.728,4494,82,0.708,0,SecondClass,Customer N_6358
Existing Customer,41,F,College,Blue,1954,0.473,4699,77,0.925,0.63,SecondClass,Customer N_6359
Existing Customer,50,F,Uneducated,Blue,2336,0.943,5173,87,0.706,0.575,SecondClass,Customer N_6360
Existing Customer,42,F,Uneducated,Blue,2209,0.671,4751,87,0.642,0.644,SecondClass,Customer N_6361
Existing Customer,46,M,Uneducated,Blue,0,0.538,4380,80,0.739,0,SecondClass,Customer N_6362
Existing Customer,39,M,Doctorate,Blue,891,0.45,4498,96,0.574,0.498,SecondClass,Customer N_6363
Existing Customer,40,F,Uneducated,Blue,0,0.74,4109,70,1,0,SecondClass,Customer N_6364
Existing Customer,43,M,Doctorate,Blue,1588,0.669,4436,83,0.804,0.32,SecondClass,Customer N_6365
Existing Customer,49,F,Graduate,Blue,1426,0.595,4643,80,0.702,0.264,SecondClass,Customer N_6366
Existing Customer,44,M,College,Blue,861,0.839,5056,82,0.547,0.459,FirstClass,Customer N_6367
Existing Customer,54,F,Uneducated,Blue,0,0.579,4869,65,0.512,0,SecondClass,Customer N_6368
Existing Customer,47,F,Uneducated,Blue,0,0.61,5216,78,0.66,0,SecondClass,Customer N_6369
Existing Customer,33,F,Graduate,Blue,0,0.724,4613,82,1,0,SecondClass,Customer N_6370
Existing Customer,38,M,High School,Blue,1801,0.88,3831,45,0.667,0.528,FirstClass,Customer N_6371
Attrited Customer,45,F,College,Blue,2517,0.574,2401,54,0.742,0.665,SecondClass,Customer N_6372
Existing Customer,61,M,Uneducated,Blue,1480,0.533,4431,71,0.651,0.664,SecondClass,Customer N_6373
Existing Customer,58,F,Graduate,Blue,1302,0.814,4962,81,0.841,0.593,SecondClass,Customer N_6374
Existing Customer,41,F,Graduate,Blue,1936,0.757,4500,71,0.972,0.726,SecondClass,Customer N_6375
Existing Customer,42,M,Uneducated,Blue,0,0.788,4220,50,1.174,0,SecondClass,Customer N_6376
Existing Customer,45,F,Uneducated,Blue,2238,0.644,5321,78,0.95,0.671,SecondClass,Customer N_6377
Existing Customer,45,F,Post-Graduate,Blue,2127,0.814,5578,89,0.854,0.78,SecondClass,Customer N_6378
Attrited Customer,51,F,High School,Blue,1521,0.874,2878,45,0.452,0.914,SecondClass,Customer N_6379
Existing Customer,40,F,High School,Blue,1661,0.726,4981,90,0.698,0.608,SecondClass,Customer N_6380
Existing Customer,57,F,College,Blue,996,0.767,5112,82,0.673,0.577,SecondClass,Customer N_6381
Existing Customer,45,F,Graduate,Blue,0,0.81,4928,84,0.909,0,SecondClass,Customer N_6382
Existing Customer,42,F,College,Blue,1573,0.899,3029,52,0.733,0.248,SecondClass,Customer N_6383
Attrited Customer,49,F,Graduate,Blue,2517,0.31,1874,40,0.739,0.977,SecondClass,Customer N_6384
Existing Customer,48,F,Graduate,Blue,0,0.686,4834,80,0.667,0,SecondClass,Customer N_6385
Existing Customer,44,F,Post-Graduate,Blue,1561,0.894,5039,82,0.745,0.615,SecondClass,Customer N_6386
Attrited Customer,63,M,Graduate,Blue,2507,0.433,2083,56,0.647,0.175,SecondClass,Customer N_6387
Attrited Customer,41,F,Graduate,Blue,970,0.864,2801,51,1.217,0.645,SecondClass,Customer N_6388
Existing Customer,45,F,Uneducated,Blue,0,0.782,4930,91,0.784,0,SecondClass,Customer N_6389
Existing Customer,54,F,Doctorate,Blue,0,0.457,4155,85,0.667,0,SecondClass,Customer N_6390
Existing Customer,48,F,Graduate,Blue,1022,0.603,4187,86,0.686,0.211,SecondClass,Customer N_6391
Existing Customer,40,F,Uneducated,Blue,2517,0.591,4405,82,0.864,0.886,SecondClass,Customer N_6392
Existing Customer,47,F,Graduate,Blue,1927,0.731,5217,88,0.725,0.647,SecondClass,Customer N_6393
Existing Customer,39,F,Uneducated,Blue,0,0.631,4846,92,0.84,0,SecondClass,Customer N_6394
Existing Customer,53,F,High School,Blue,1198,0.507,5092,95,0.759,0.556,SecondClass,Customer N_6395
Existing Customer,53,F,Uneducated,Blue,2414,0.805,5313,68,1.194,0.871,SecondClass,Customer N_6396
Existing Customer,29,F,Uneducated,Blue,1819,0.674,4761,75,0.744,0.642,SecondClass,Customer N_6397
Existing Customer,44,F,High School,Blue,1375,0.995,5064,80,0.905,0.886,SecondClass,Customer N_6398
Attrited Customer,46,M,High School,Blue,0,0.596,1968,51,0.759,0,SecondClass,Customer N_6399
Existing Customer,40,M,Graduate,Silver,1658,0.989,4677,58,0.706,0.145,SecondClass,Customer N_6400
Existing Customer,40,F,Uneducated,Blue,0,0.608,4268,91,0.857,0,SecondClass,Customer N_6401
Existing Customer,42,F,Uneducated,Blue,0,0.709,4633,67,0.634,0,SecondClass,Customer N_6402
Existing Customer,38,F,Uneducated,Blue,1319,0.667,5045,86,0.755,0.76,SecondClass,Customer N_6403
Existing Customer,49,M,High School,Blue,1076,0.568,4269,69,0.643,0.044,FirstClass,Customer N_6404
Attrited Customer,52,F,Uneducated,Blue,1445,0.374,2264,39,0.56,0.755,SecondClass,Customer N_6405
Existing Customer,38,F,College,Blue,0,0.721,4564,79,0.717,0,SecondClass,Customer N_6406
Existing Customer,44,F,Uneducated,Blue,1235,0.549,5220,75,0.829,0.221,SecondClass,Customer N_6407
Attrited Customer,56,F,High School,Blue,595,0.63,2424,40,0.481,0.357,SecondClass,Customer N_6408
Attrited Customer,47,F,High School,Blue,0,0.694,2235,35,0.591,0,SecondClass,Customer N_6409
Existing Customer,50,F,High School,Blue,0,0.685,4680,80,0.778,0,SecondClass,Customer N_6410
Attrited Customer,44,F,Graduate,Blue,0,0.845,3120,46,0.586,0,SecondClass,Customer N_6411
Existing Customer,39,M,Graduate,Blue,0,0.577,3645,76,0.551,0,SecondClass,Customer N_6412
Existing Customer,53,M,College,Blue,1604,0.62,4766,75,1.083,0.6,SecondClass,Customer N_6413
Existing Customer,42,M,High School,Blue,0,0.717,4674,66,0.886,0,SecondClass,Customer N_6414
Attrited Customer,48,M,Graduate,Blue,145,0.765,2563,34,0.417,0.016,SecondClass,Customer N_6415
Existing Customer,47,M,Post-Graduate,Blue,1166,0.715,4146,64,0.882,0.038,FirstClass,Customer N_6416
Existing Customer,51,M,Graduate,Blue,1750,0.618,4691,76,0.727,0.247,FirstClass,Customer N_6417
Existing Customer,56,F,Graduate,Blue,661,0.756,4970,81,0.929,0.353,SecondClass,Customer N_6418
Existing Customer,33,F,College,Blue,2517,0.73,4794,88,0.6,0.876,SecondClass,Customer N_6419
Existing Customer,36,M,Graduate,Blue,1660,0.573,4972,76,0.9,0.245,SecondClass,Customer N_6420
Existing Customer,39,F,Graduate,Blue,1365,0.502,4445,89,0.745,0.476,SecondClass,Customer N_6421
Attrited Customer,59,M,Uneducated,Blue,0,0.876,2598,47,0.621,0,SecondClass,Customer N_6422
Attrited Customer,41,F,High School,Blue,2104,0.648,2408,38,0.583,0.956,SecondClass,Customer N_6423
Attrited Customer,29,F,College,Blue,2517,0.636,2461,54,0.742,0.772,SecondClass,Customer N_6424
Existing Customer,39,F,High School,Blue,0,0.853,4850,70,0.75,0,SecondClass,Customer N_6425
Existing Customer,49,M,High School,Blue,1334,0.95,4806,83,0.766,0.541,SecondClass,Customer N_6426
Existing Customer,43,F,Graduate,Blue,1834,0.818,4783,65,0.667,0.242,SecondClass,Customer N_6427
Attrited Customer,60,M,High School,Blue,0,0.645,2251,27,0.227,0,FirstClass,Customer N_6428
Existing Customer,48,M,Graduate,Blue,2115,0.767,4989,78,0.696,0.426,FirstClass,Customer N_6429
Attrited Customer,50,M,Post-Graduate,Blue,0,0.974,2703,54,1,0,SecondClass,Customer N_6430
Existing Customer,47,M,Uneducated,Blue,0,0.494,5108,81,0.884,0,SecondClass,Customer N_6431
Existing Customer,56,F,Post-Graduate,Blue,1465,0.653,4776,87,1.023,0.42,SecondClass,Customer N_6432
Existing Customer,43,M,Graduate,Blue,2305,0.636,7279,83,0.627,0.098,FirstClass,Customer N_6433
Existing Customer,51,F,College,Blue,1627,0.507,3776,70,0.944,0.706,SecondClass,Customer N_6434
Existing Customer,42,M,High School,Blue,841,0.888,8512,94,0.679,0.046,FirstClass,Customer N_6435
Existing Customer,49,F,Graduate,Blue,2517,0.878,7418,90,0.579,0.774,SecondClass,Customer N_6436
Existing Customer,47,F,Uneducated,Blue,2117,0.79,7471,87,0.673,0.732,SecondClass,Customer N_6437
Existing Customer,44,M,Post-Graduate,Blue,1807,0.665,7663,91,0.655,0.052,FirstClass,Customer N_6438
Existing Customer,44,M,High School,Silver,2517,0.814,7427,83,0.566,0.073,FirstClass,Customer N_6439
Existing Customer,53,M,Graduate,Gold,2435,0.77,7758,98,0.719,0.071,FirstClass,Customer N_6440
Existing Customer,41,M,Graduate,Blue,1544,0.715,7904,83,0.804,0.197,SecondClass,Customer N_6441
Existing Customer,49,M,High School,Gold,2201,0.832,7693,70,0.628,0.354,SecondClass,Customer N_6442
Existing Customer,42,F,College,Blue,1478,0.849,8442,95,0.508,0.243,SecondClass,Customer N_6443
Existing Customer,50,M,High School,Blue,2216,0.921,8693,91,0.569,0.104,FirstClass,Customer N_6444
Existing Customer,51,M,Post-Graduate,Blue,1273,0.64,7352,80,0.818,0.801,SecondClass,Customer N_6445
Existing Customer,52,F,Uneducated,Blue,1411,0.799,7249,86,0.509,0.71,SecondClass,Customer N_6446
Existing Customer,48,M,Graduate,Blue,0,0.706,7549,77,0.638,0,SecondClass,Customer N_6447
Existing Customer,44,M,Uneducated,Blue,1665,0.883,8092,80,0.667,0.048,FirstClass,Customer N_6448
Existing Customer,40,F,High School,Blue,1713,0.696,8006,88,0.571,0.673,SecondClass,Customer N_6449
Existing Customer,42,M,Graduate,Blue,1516,0.709,7380,76,0.689,0.318,FirstClass,Customer N_6450
Existing Customer,42,M,Graduate,Blue,974,0.703,7434,92,0.586,0.158,SecondClass,Customer N_6451
Existing Customer,42,F,High School,Gold,1187,0.597,7471,88,0.467,0.074,SecondClass,Customer N_6452
Existing Customer,61,F,High School,Blue,2266,0.659,6932,75,0.744,0.662,SecondClass,Customer N_6453
Existing Customer,59,M,Uneducated,Blue,1013,0.697,7302,86,0.654,0.092,SecondClass,Customer N_6454
Existing Customer,46,F,Uneducated,Blue,0,0.835,8178,91,0.596,0,SecondClass,Customer N_6455
Existing Customer,51,M,Post-Graduate,Gold,814,0.735,7889,98,0.508,0.024,FirstClass,Customer N_6456
Existing Customer,48,F,Post-Graduate,Blue,1582,0.76,7719,86,0.623,0.635,SecondClass,Customer N_6457
Existing Customer,44,F,High School,Blue,0,0.975,7674,80,0.633,0,SecondClass,Customer N_6458
Existing Customer,42,F,Post-Graduate,Blue,1010,0.801,8108,85,0.7,0.292,SecondClass,Customer N_6459
Existing Customer,40,M,College,Blue,0,0.809,7494,85,0.667,0,SecondClass,Customer N_6460
Existing Customer,61,F,College,Blue,1444,0.698,7553,104,0.529,0.174,SecondClass,Customer N_6461
Existing Customer,45,M,Uneducated,Blue,2082,0.733,7179,93,0.632,0.184,FirstClass,Customer N_6462
Attrited Customer,49,M,Graduate,Blue,1919,0.5,3512,50,0.471,0.805,FirstClass,Customer N_6463
Existing Customer,47,M,Uneducated,Blue,2347,0.842,8257,96,0.574,0.197,SecondClass,Customer N_6464
Existing Customer,45,F,High School,Blue,968,0.946,7834,86,0.509,0.328,SecondClass,Customer N_6465
Existing Customer,43,M,College,Blue,1265,0.676,7791,84,0.615,0.234,SecondClass,Customer N_6466
Existing Customer,42,M,Graduate,Blue,2517,0.775,7906,87,0.611,0.205,SecondClass,Customer N_6467
Existing Customer,42,M,High School,Blue,0,0.644,7595,83,0.804,0,FirstClass,Customer N_6468
Existing Customer,40,M,High School,Blue,2517,0.781,7582,69,0.917,0.187,SecondClass,Customer N_6469
Existing Customer,53,F,Graduate,Blue,2119,0.718,7460,85,0.604,0.429,SecondClass,Customer N_6470
Attrited Customer,49,M,Graduate,Blue,0,0.895,4517,59,0.439,0,SecondClass,Customer N_6471
Existing Customer,44,M,Uneducated,Blue,1303,0.91,8385,97,0.565,0.066,FirstClass,Customer N_6472
Existing Customer,43,F,High School,Blue,2451,0.637,7242,95,0.508,0.258,SecondClass,Customer N_6473
Existing Customer,40,F,Uneducated,Blue,2119,0.801,8097,88,0.63,0.854,SecondClass,Customer N_6474
Existing Customer,57,F,Post-Graduate,Blue,1744,0.614,7709,89,0.561,0.57,SecondClass,Customer N_6475
Existing Customer,51,M,Doctorate,Platinum,1925,0.764,8012,87,0.582,0.056,FirstClass,Customer N_6476
Existing Customer,49,M,Doctorate,Blue,1803,0.767,7836,87,0.582,0.072,FirstClass,Customer N_6477
